species,food,protein_g,fat_g,carbs_g,fiber_g,sugar_g,calories,omega3_mg,omega6_mg,bioavailability_score,glycemic_index,ingredient_cost_usd,toxin_flag,protein_match,fat_match,carb_tolerance,sugar_risk,omega_balance,bioavailability_match,glycemic_risk,digestibility_index,fiber_compatibility,predicted_caloric_density,health_grade
Fish,Sardine,24.6,11.5,0.0,0.0,0.0,208.0,1480.0,120.0,0.93,0.0,0.55,0.0,0.3514285714285714,1.0,1.0,0.0,0.8,0.93,0.0,0.9296221048354327,1.0,0.3955,A
Fish,Shrimp,24.0,0.3,0.2,0.0,0.0,99.0,540.0,50.0,0.91,0.0,0.8,0.0,0.34285714285714286,1.0,1.0,0.0,0.625,0.91,0.0,0.9021065675340768,1.0,0.2901,A
Fish,Cod,17.8,0.7,0.0,0.0,0.0,82.0,200.0,10.0,0.92,0.0,0.7,0.0,0.2542857142857143,1.0,1.0,0.0,0.275,0.92,0.0,0.9194834362717574,1.0,0.2887,A
Fish,Mackerel,18.6,13.9,0.0,0.0,0.0,205.0,2670.0,190.0,0.94,0.0,0.65,0.0,0.26571428571428574,1.0,1.0,0.0,0.975,0.94,0.0,0.9394948952176247,1.0,0.3849,A
Fish,Liver (Beef),20.4,3.6,3.9,0.0,0.0,135.0,30.0,350.0,0.9,0.0,0.4,0.0,0.2914285714285714,1.0,1.0,0.0,0.5375,0.9,0.0,0.7552447552447553,1.0,0.3545,A
Fish,Liver (Chicken),16.9,4.8,0.7,0.0,0.0,119.0,50.0,650.0,0.89,0.0,0.35,0.0,0.2414285714285714,1.0,1.0,0.0,0.5625,0.89,0.0,0.8541169789892107,1.0,0.3474,A
Fish,Heart (Beef),17.7,3.9,0.1,0.0,0.0,112.0,20.0,280.0,0.88,0.0,0.3,0.0,0.25285714285714284,1.0,1.0,0.0,0.525,0.88,0.0,0.8745648512071869,1.0,0.3467,A
Fish,Kidney (Beef),17.4,3.1,0.3,0.0,0.0,99.0,40.0,300.0,0.85,0.0,0.35,0.0,0.24857142857142855,1.0,1.0,0.0,0.55,0.85,0.0,0.8351214003387916,1.0,0.3304,A
Fish,Bone Meal,12.0,6.0,0.0,0.0,0.0,100.0,10.0,50.0,0.4,0.0,0.15,0.0,0.17142857142857143,1.0,1.0,0.0,0.1375,0.4,0.0,0.39966694421315574,1.0,0.3161,C
Fish,Kelp,1.7,0.6,9.6,1.3,0.6,43.0,20.0,10.0,0.35,22.0,0.2,0.0,0.024285714285714285,1.0,0.6800000000000002,0.03,0.05,0.35,0.22,0.05260831122900088,0.9133333333333333,0.2917,D
Fish,Spirulina,57.5,7.7,23.9,3.6,3.1,290.0,820.0,1250.0,0.5,0.0,1.5,0.0,0.8214285714285714,1.0,0.0,0.155,1.0,0.5,0.0,0.3531507185849404,0.76,0.2628,B
Fish,Wheatgrass,24.0,2.0,52.0,36.0,0.5,349.0,10.0,80.0,0.4,15.0,0.6,0.0,0.34285714285714286,1.0,0.0,0.025,0.21250000000000002,0.4,0.15,0.12629917116168926,0.0,0.3486,D
Fish,Honey,0.3,0.0,82.4,0.2,82.1,304.0,0.0,0.0,0.5,58.0,0.5,0.0,0.004285714285714286,1.0,0.0,1.0,0.0,0.5,0.58,0.0018135654697134563,0.9866666666666667,0.3682,F
Fish,Xylitol,0.0,0.0,100.0,0.0,0.0,240.0,0.0,0.0,0.1,7.0,1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.07,0.0,1.0,0.1687,D
Fish,Cinnamon,4.0,1.2,80.6,53.1,2.2,247.0,10.0,40.0,0.3,5.0,0.8,0.0,0.05714285714285714,1.0,0.0,0.11000000000000001,0.1125,0.3,0.05,0.014182720718591182,0.0,0.2776,E
Fish,Turmeric,7.8,9.9,64.9,21.1,3.2,312.0,30.0,60.0,0.25,0.0,0.9,0.0,0.11142857142857143,1.0,0.0,0.16,0.1875,0.25,0.0,0.026818869481501854,0.0,0.2707,F
Fish,Ginger,1.8,0.8,17.8,2.0,1.7,80.0,30.0,100.0,0.45,0.0,0.35,0.0,0.025714285714285714,1.0,0.0,0.08499999999999999,0.2875,0.45,0.0,0.04130545639979602,0.8666666666666667,0.293,D
Fish,Parsley,3.0,0.8,6.3,3.3,0.9,36.0,8.0,120.0,0.55,5.0,0.2,0.0,0.04285714285714286,1.0,1.0,0.045,0.31,0.55,0.05,0.17722878625134264,0.78,0.2954,B
Fish,Coconut Oil,0.0,99.1,0.0,0.0,0.0,862.0,0.0,1800.0,0.85,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.5,0.85,0.0,0.0,1.0,0.8099,C
Fish,Fish Oil,0.0,100.0,0.0,0.0,0.0,902.0,35310.0,1540.0,0.9,0.0,1.2,0.0,0.0,0.0,1.0,0.0,1.0,0.9,0.0,0.0,1.0,0.81,A
Fish,Olive Oil,0.0,100.0,0.0,0.0,0.0,884.0,760.0,9760.0,0.85,0.0,0.8,0.0,0.0,0.0,1.0,0.0,1.0,0.85,0.0,0.0,1.0,0.8044,B
Fish,Butter,0.9,81.1,0.1,0.0,0.1,717.0,320.0,2170.0,0.82,0.0,0.5,0.0,0.012857142857142857,0.0,1.0,0.005,0.9,0.82,0.0,0.7306930693069307,1.0,0.7073,A
Fish,Pumpkin Seeds,30.2,49.1,10.7,6.0,1.4,559.0,120.0,20700.0,0.72,25.0,0.65,0.0,0.43142857142857144,0.0,0.4600000000000004,0.06999999999999999,0.65,0.72,0.25,0.5315081887069176,0.6,0.548,C
Fish,Hemp Seeds,31.6,48.8,8.7,4.0,1.5,553.0,8680.0,28700.0,0.75,0.0,0.95,0.0,0.45142857142857146,0.0,0.8600000000000003,0.075,1.0,0.75,0.0,0.5879434383527662,0.7333333333333334,0.5276,A
Fish,Cranberry,0.5,0.1,12.2,4.6,4.0,46.0,20.0,30.0,0.5,45.0,0.7,0.0,0.007142857142857143,1.0,0.16000000000000014,0.2,0.1,0.5,0.45,0.019669551534225022,0.6933333333333334,0.2479,E
Fish,Papaya,0.5,0.3,10.8,1.7,7.8,43.0,25.0,5.0,0.6,60.0,0.3,0.0,0.007142857142857143,1.0,0.43999999999999995,0.39,0.04375,0.6,0.6,0.02652519893899204,0.8866666666666667,0.2901,D
Fish,Cantaloupe,0.8,0.2,8.2,0.9,7.9,34.0,5.0,3.0,0.58,65.0,0.2,0.0,0.011428571428571429,1.0,0.9600000000000002,0.395,0.01375,0.58,0.65,0.05149833518312986,0.94,0.2953,E
Fish,Peach,0.9,0.3,9.5,1.5,8.4,39.0,2.0,80.0,0.55,42.0,0.25,0.0,0.012857142857142857,1.0,0.7000000000000002,0.42000000000000004,0.2025,0.55,0.42,0.04755043227665707,0.9,0.2917,D
Fish,Plum,0.7,0.3,11.4,1.4,9.9,46.0,35.0,45.0,0.52,39.0,0.25,0.0,0.01,1.0,0.31999999999999984,0.495,0.15625,0.52,0.39,0.03005780346820809,0.9066666666666667,0.2936,E
Fish,Venison,30.2,3.2,0.0,0.0,0.0,158.0,80.0,200.0,0.93,0.0,1.5,0.0,0.43142857142857144,1.0,1.0,0.0,0.6,0.93,0.0,0.9296921549155909,1.0,0.2643,A
Fish,Bison,28.4,7.2,0.0,0.0,0.0,188.0,100.0,250.0,0.92,0.0,1.8,0.0,0.4057142857142857,1.0,1.0,0.0,0.625,0.92,0.0,0.9196761703625485,1.0,0.2545,A
Fish,Quail Egg,13.1,11.1,0.4,0.0,0.4,158.0,40.0,950.0,0.9,0.0,0.5,0.0,0.18714285714285714,1.0,1.0,0.02,0.55,0.9,0.0,0.8726868985936344,1.0,0.3606,A
Fish,Anchovy,20.4,4.8,0.0,0.0,0.0,131.0,1478.0,97.0,0.91,0.0,0.55,0.0,0.2914285714285714,1.0,1.0,0.0,0.7424999999999999,0.91,0.0,0.9095541401273884,1.0,0.3377,A
Fish,Herring,17.9,9.0,0.0,0.0,0.0,158.0,1729.0,130.0,0.92,0.0,0.5,0.0,0.25571428571428567,1.0,1.0,0.0,0.825,0.92,0.0,0.9194863204913455,1.0,0.3631,A
Fish,Trout,19.9,3.5,0.0,0.0,0.0,119.0,812.0,280.0,0.91,0.0,0.85,0.0,0.28428571428571425,1.0,1.0,0.0,1.0,0.91,0.0,0.9095429432446007,1.0,0.2992,A
Fish,Rabbit Meat,20.1,3.5,0.0,0.0,0.0,114.0,220.0,900.0,0.88,0.0,1.2,0.0,0.28714285714285714,1.0,1.0,0.0,0.775,0.88,0.0,0.8795624067628045,1.0,0.258,A
Fish,Goat Meat,20.6,2.3,0.0,0.0,0.0,109.0,40.0,290.0,0.87,0.0,1.1,0.0,0.2942857142857143,1.0,1.0,0.0,0.55,0.87,0.0,0.8695778748180494,1.0,0.2638,A
Fish,Barley (Cooked),2.3,0.4,28.2,3.8,0.3,123.0,20.0,350.0,0.6,28.0,0.1,0.0,0.032857142857142856,1.0,0.0,0.015,0.525,0.6,0.28,0.045231071779744336,0.7466666666666667,0.3474,D
Fish,Millet (Cooked),3.5,1.0,23.7,1.3,0.0,119.0,10.0,600.0,0.58,71.0,0.12,0.0,0.05,1.0,0.0,0.0,0.5125,0.58,0.71,0.07460492466005145,0.9133333333333333,0.3417,E
Fish,Buckwheat (Cooked),3.4,0.6,19.9,2.7,0.9,92.0,40.0,350.0,0.65,54.0,0.15,0.0,0.04857142857142857,1.0,0.0,0.045,0.55,0.65,0.54,0.09480909480909482,0.82,0.3315,D
Fish,Amaranth (Cooked),3.8,1.6,18.7,2.1,0.0,102.0,30.0,1100.0,0.6,35.0,0.3,0.0,0.054285714285714284,1.0,0.0,0.0,0.5375,0.6,0.35,0.10128831630386494,0.86,0.3176,D
Fish,Sorghum (Cooked),3.5,0.6,23.9,1.6,0.0,111.0,15.0,700.0,0.55,62.0,0.1,0.0,0.05,1.0,0.0,0.0,0.51875,0.55,0.62,0.07022984312294783,0.8933333333333333,0.3375,C
Fish,Cricket Flour,65.0,14.0,5.0,3.0,0.0,420.0,200.0,3200.0,0.8,0.0,2.5,0.0,0.9285714285714286,1.0,1.0,0.0,0.75,0.8,0.0,0.7427510355663477,0.8,0.3113,A
Fish,Duck Egg,13.3,13.8,1.5,0.0,1.2,185.0,100.0,1400.0,0.9,0.0,0.65,0.0,0.19,1.0,1.0,0.06,0.625,0.9,0.0,0.8082376772451046,1.0,0.3645,A
Fish,Goose Meat,22.8,7.1,0.0,0.0,0.0,161.0,180.0,750.0,0.86,0.0,1.4,0.0,0.32571428571428573,1.0,1.0,0.0,0.725,0.86,0.0,0.8596229723805348,1.0,0.2677,A
Fish,Pheasant,23.6,3.6,0.0,0.0,0.0,133.0,150.0,870.0,0.88,0.0,1.6,0.0,0.3371428571428572,1.0,1.0,0.0,0.6875,0.88,0.0,0.8796272765777213,1.0,0.231,A
Fish,Ostrich,20.9,2.0,0.0,0.0,0.0,111.0,60.0,300.0,0.89,0.0,2.0,0.0,0.29857142857142854,1.0,1.0,0.0,0.575,0.89,0.0,0.8895743663318986,1.0,0.1768,A
Fish,Crab Meat,18.1,1.1,0.0,0.0,0.0,83.0,380.0,20.0,0.88,0.0,1.5,0.0,0.2585714285714286,1.0,1.0,0.0,0.525,0.88,0.0,0.8795140806184428,1.0,0.2068,A
Fish,Mussel,11.9,2.2,3.7,0.0,0.0,86.0,680.0,18.0,0.82,0.0,0.7,0.0,0.17,1.0,1.0,0.0,0.545,0.82,0.0,0.6251121076233184,1.0,0.2848,A
Fish,Clam,14.7,1.0,2.6,0.0,0.0,86.0,284.0,12.0,0.8,0.0,0.65,0.0,0.21,1.0,1.0,0.0,0.385,0.8,0.0,0.6793760831889081,1.0,0.2885,A
Fish,Squid,15.6,1.4,3.1,0.0,0.0,92.0,500.0,8.0,0.78,0.0,0.55,0.0,0.22285714285714286,1.0,1.0,0.0,0.52,0.78,0.0,0.6503474078033137,1.0,0.3008,A
Fish,Oyster,9.5,2.5,4.9,0.0,0.0,81.0,740.0,30.0,0.75,0.0,0.9,0.0,0.1357142857142857,1.0,1.0,0.0,0.575,0.75,0.0,0.49444829979181126,1.0,0.2572,A
Fish,Tilapia,20.1,1.7,0.0,0.0,0.0,96.0,210.0,200.0,0.9,0.0,0.5,0.0,0.28714285714285714,1.0,1.0,0.0,0.7625,0.9,0.0,0.8995524614619591,1.0,0.3172,A
Fish,Catfish,13.0,7.0,0.0,0.0,0.0,119.0,320.0,440.0,0.86,0.0,0.45,0.0,0.18571428571428572,1.0,1.0,0.0,0.9,0.86,0.0,0.8593389700230591,1.0,0.3346,A
Fish,Lamb Liver,20.4,5.5,1.8,0.0,0.0,139.0,50.0,400.0,0.88,0.0,0.4,0.0,0.2914285714285714,1.0,1.0,0.0,0.5625,0.88,0.0,0.8082845565060782,1.0,0.3551,A
Fish,Chicken Gizzard,17.7,2.1,0.0,0.0,0.0,94.0,20.0,300.0,0.84,0.0,0.25,0.0,0.25285714285714284,1.0,1.0,0.0,0.525,0.84,0.0,0.8395256916996047,1.0,0.3364,A
Fish,Turkey Liver,18.3,4.4,2.3,0.0,0.0,128.0,60.0,500.0,0.87,0.0,0.35,0.0,0.26142857142857145,1.0,1.0,0.0,0.575,0.87,0.0,0.7724890829694322,1.0,0.3516,A
Fish,Rhubarb,0.9,0.2,4.5,1.8,1.1,21.0,5.0,20.0,0.4,15.0,0.25,0.0,0.012857142857142857,1.0,1.0,0.05500000000000001,0.05625,0.4,0.15,0.066543438077634,0.88,0.2815,C
Fish,Iceberg Lettuce,0.9,0.1,3.0,1.2,2.0,14.0,5.0,20.0,0.3,15.0,0.08,0.0,0.012857142857142857,1.0,1.0,0.1,0.05625,0.3,0.15,0.0690537084398977,0.92,0.2953,C
Fish,Macadamia Nut,7.9,75.8,13.8,8.6,4.6,718.0,200.0,1290.0,0.7,10.0,2.2,0.0,0.11285714285714286,0.0,0.0,0.22999999999999998,0.75,0.7,0.1,0.2547213265776139,0.42666666666666664,0.4709,E
Fish,Raw Potato,2.0,0.1,17.5,2.2,0.8,77.0,10.0,30.0,0.35,78.0,0.08,0.0,0.02857142857142857,1.0,0.0,0.04,0.0875,0.35,0.78,0.03587903639159405,0.8533333333333333,0.313,E
Fish,Alcohol (Ethanol),0.0,0.0,0.0,0.0,0.0,231.0,0.0,0.0,0.05,0.0,0.5,1.0,0.0,1.0,1.0,0.0,0.0,0.05,0.0,0.0,1.0,0.259,F
Fish,Caffeine Extract,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.0,0.8,0.0,1.0,1.0,0.0,0.0,0.1,0.0,0.0,1.0,0.2,F
Fish,Apple Seeds,18.0,33.5,30.0,25.0,2.0,470.0,5.0,200.0,0.2,10.0,0.1,0.0,0.2571428571428571,0.0,0.0,0.1,0.50625,0.2,0.1,0.0749843782545303,0.0,0.3631,F
Fish,Lily (Plant),3.0,0.5,8.0,2.0,1.0,45.0,2.0,10.0,0.1,15.0,0.3,0.0,0.04285714285714286,1.0,1.0,0.05,0.0275,0.1,0.15,0.027247956403269758,0.8666666666666667,0.2735,D
Fish,Bread (White),9.0,3.2,49.0,2.7,5.3,265.0,50.0,650.0,0.55,75.0,0.12,0.5,0.12857142857142856,1.0,0.0,0.265,0.5625,0.55,0.75,0.08533011549732805,0.82,0.4014,E
Fish,Citrus Peel,1.5,0.2,16.0,10.6,4.0,47.0,10.0,30.0,0.3,0.0,0.1,0.5,0.02142857142857143,1.0,0.0,0.2,0.0875,0.3,0.0,0.02569960022844089,0.29333333333333333,0.301,E
Fish,Mammal Meat (Generic),22.0,8.0,0.0,0.0,0.0,170.0,60.0,400.0,0.85,0.0,0.6,0.5,0.3142857142857143,1.0,1.0,0.0,0.575,0.85,0.0,0.84961381190368,1.0,0.3524,E
Guinea Pig,Chicken Breast,31.0,3.6,0.0,0.0,0.0,165.0,70.0,600.0,0.92,0.0,0.55,0.0,1.0,1.0,1.0,0.0,1.0,0.92,0.0,0.0,0.0,0.3631,A
Guinea Pig,Beef (Ground 85%),26.1,15.0,0.0,0.0,0.0,250.0,50.0,520.0,0.9,0.0,0.65,0.0,1.0,0.0,1.0,0.0,1.0,0.9,0.0,0.0,0.0,0.41,A
Guinea Pig,Salmon,20.4,6.3,0.0,0.0,0.0,140.0,2260.0,170.0,0.95,0.0,1.2,0.0,1.0,0.42500000000000004,1.0,0.0,0.7361111111111112,0.95,0.0,0.0,0.0,0.2834,A
Guinea Pig,Tuna,23.3,1.0,0.0,0.0,0.0,109.0,1600.0,40.0,0.93,0.0,0.9,0.0,1.0,1.0,1.0,0.0,0.5555555555555556,0.93,0.0,0.0,0.0,0.2888,A
Guinea Pig,Turkey Breast,29.0,1.0,0.0,0.0,0.0,135.0,40.0,410.0,0.91,0.0,0.6,0.0,1.0,1.0,1.0,0.0,0.9,0.91,0.0,0.0,0.0,0.3356,A
Guinea Pig,Lamb,25.5,16.5,0.0,0.0,0.0,258.0,100.0,850.0,0.88,0.0,0.85,0.0,1.0,0.0,1.0,0.0,1.0,0.88,0.0,0.0,0.0,0.3916,A
Guinea Pig,Pork Loin,27.3,8.0,0.0,0.0,0.0,196.0,30.0,700.0,0.87,0.0,0.55,0.0,1.0,0.0,1.0,0.0,0.8,0.87,0.0,0.0,0.0,0.3776,A
Guinea Pig,Duck,19.0,11.2,0.0,0.0,0.0,201.0,90.0,1100.0,0.86,0.0,1.0,0.0,0.95,0.0,1.0,0.0,1.0,0.86,0.0,0.0,0.0,0.3344,A
Guinea Pig,Egg (Whole),12.6,9.5,0.7,0.0,0.4,143.0,74.0,1150.0,0.94,0.0,0.25,0.0,0.63,0.0,1.0,0.02,1.0,0.94,0.0,0.04943651389932381,0.0,0.3795,A
Guinea Pig,Egg (White),10.9,0.2,0.7,0.0,0.7,52.0,0.0,0.0,0.88,0.0,0.2,0.0,0.545,1.0,1.0,0.034999999999999996,0.0,0.88,0.0,0.053057708871662355,0.0,0.3156,B
Guinea Pig,Cottage Cheese,11.1,4.3,3.4,0.0,2.7,98.0,20.0,80.0,0.8,27.0,0.4,0.0,0.5549999999999999,0.925,1.0,0.135,0.3111111111111111,0.8,0.27,0.1874569262577533,0.0,0.321,B
Guinea Pig,Yogurt (Plain),3.5,3.3,4.7,0.0,4.7,61.0,10.0,50.0,0.78,36.0,0.3,0.0,0.175,1.0,1.0,0.23500000000000001,0.16944444444444445,0.78,0.36,0.44652862362971996,0.0,0.307,D
Guinea Pig,Milk (Whole),3.3,3.3,4.8,0.0,5.1,61.0,30.0,120.0,0.75,31.0,0.15,0.5,0.16499999999999998,1.0,1.0,0.255,0.4666666666666667,0.75,0.31,0.44389642416769426,0.0,0.3206,E
Guinea Pig,Cheese (Cheddar),25.0,33.1,1.3,0.0,0.5,403.0,100.0,650.0,0.82,0.0,0.7,0.0,1.0,0.0,1.0,0.025,1.0,0.82,0.0,0.04051691372101862,0.0,0.487,B
Guinea Pig,Rice (White Cooked),2.7,0.3,28.2,0.4,0.1,130.0,5.0,30.0,0.7,73.0,0.08,0.0,0.135,1.0,1.0,0.005,0.09166666666666667,0.7,0.73,0.6394123283296071,0.04,0.3628,D
Guinea Pig,Rice (Brown Cooked),2.6,0.9,23.5,1.8,0.4,111.0,10.0,90.0,0.68,55.0,0.1,0.0,0.13,1.0,1.0,0.02,0.225,0.68,0.55,0.6164098889286994,0.18,0.3487,C
Guinea Pig,Oats (Cooked),2.5,1.5,12.0,1.7,0.3,68.0,20.0,860.0,0.65,55.0,0.12,0.0,0.125,1.0,1.0,0.015,0.7,0.65,0.55,0.5493522516964836,0.16999999999999998,0.3224,B
Guinea Pig,Quinoa (Cooked),4.4,1.9,21.3,2.8,0.9,120.0,50.0,700.0,0.72,53.0,0.35,0.0,0.22000000000000003,1.0,1.0,0.045,1.0,0.72,0.53,0.6086285513854787,0.27999999999999997,0.3322,B
Guinea Pig,Sweet Potato (Cooked),2.0,0.1,20.1,3.0,6.5,86.0,2.0,4.0,0.74,63.0,0.15,0.0,0.1,1.0,1.0,0.325,0.025555555555555557,0.74,0.63,0.6807646356033452,0.3,0.3345,D
Guinea Pig,Potato (Cooked),1.7,0.1,17.0,1.3,0.8,77.0,5.0,20.0,0.65,78.0,0.1,0.0,0.08499999999999999,1.0,1.0,0.04,0.07777777777777778,0.65,0.78,0.5944527736131934,0.13,0.3289,D
Guinea Pig,Carrot (Raw),0.9,0.2,9.6,2.8,4.7,41.0,2.0,60.0,0.6,35.0,0.08,0.0,0.045,1.0,1.0,0.23500000000000001,0.10333333333333333,0.6,0.35,0.5589782118707738,0.27999999999999997,0.3111,D
Guinea Pig,Broccoli,2.8,0.4,7.0,2.6,1.7,34.0,30.0,20.0,0.7,15.0,0.15,0.0,0.13999999999999999,1.0,1.0,0.08499999999999999,0.3277777777777778,0.7,0.15,0.5414987912973408,0.26,0.3035,C
Guinea Pig,Spinach,2.9,0.4,3.6,2.2,0.4,23.0,140.0,30.0,0.62,15.0,0.2,0.0,0.145,1.0,1.0,0.02,0.5416666666666666,0.62,0.15,0.41285878300803686,0.22000000000000003,0.2911,C
Guinea Pig,Green Beans,1.8,0.2,7.0,3.4,3.3,31.0,15.0,40.0,0.68,15.0,0.12,0.0,0.09,1.0,1.0,0.16499999999999998,0.20555555555555555,0.68,0.15,0.5791973791973792,0.33999999999999997,0.3044,C
Guinea Pig,Pumpkin,1.0,0.1,6.5,0.5,2.8,26.0,5.0,3.0,0.72,75.0,0.12,0.0,0.05,1.0,1.0,0.13999999999999999,0.05416666666666667,0.72,0.75,0.6292134831460674,0.05,0.3026,E
Guinea Pig,Peas,5.4,0.4,14.5,5.5,5.9,81.0,45.0,100.0,0.75,48.0,0.15,0.0,0.27,1.0,1.0,0.29500000000000004,0.5888888888888889,0.75,0.48,0.5903187721369539,0.55,0.3322,B
Guinea Pig,Apple,0.3,0.2,13.8,2.4,10.4,52.0,10.0,40.0,0.55,36.0,0.18,0.0,0.015,1.0,1.0,0.52,0.15555555555555556,0.55,0.36,0.5396729254996971,0.24,0.3042,E
Guinea Pig,Banana,1.1,0.3,22.8,2.6,12.2,89.0,30.0,50.0,0.6,51.0,0.12,0.0,0.05500000000000001,1.0,1.0,0.61,0.36944444444444446,0.6,0.51,0.5748774047529234,0.26,0.3295,C
Guinea Pig,Blueberry,0.7,0.3,14.5,2.4,10.0,57.0,85.0,100.0,0.65,53.0,0.8,0.0,0.034999999999999996,1.0,1.0,0.5,0.6388888888888888,0.65,0.53,0.6237932992617831,0.24,0.2488,C
Guinea Pig,Watermelon,0.6,0.2,7.6,0.4,6.2,30.0,2.0,10.0,0.55,72.0,0.1,0.0,0.03,1.0,1.0,0.31,0.033888888888888885,0.55,0.72,0.5110336817653891,0.04,0.3028,E
Guinea Pig,Strawberry,0.7,0.3,7.7,2.0,4.9,32.0,65.0,90.0,0.6,40.0,0.4,0.0,0.034999999999999996,1.0,1.0,0.24500000000000002,0.625,0.6,0.4,0.5590778097982708,0.2,0.2749,C
Guinea Pig,Mango,0.8,0.4,15.0,1.6,13.7,60.0,50.0,20.0,0.58,56.0,0.35,0.0,0.04,1.0,1.0,0.6849999999999999,0.5277777777777778,0.58,0.56,0.5530155083285467,0.16,0.2921,D
Guinea Pig,Orange,0.9,0.1,11.8,2.4,9.4,47.0,10.0,30.0,0.5,43.0,0.15,0.0,0.045,1.0,1.0,0.47000000000000003,0.14166666666666666,0.5,0.43,0.4698874917273329,0.24,0.3033,E
Guinea Pig,Pineapple,0.5,0.1,13.1,1.4,9.9,50.0,20.0,8.0,0.55,59.0,0.25,0.0,0.025,1.0,1.0,0.495,0.2111111111111111,0.55,0.59,0.5313124583610926,0.13999999999999999,0.2964,E
Guinea Pig,Avocado,2.0,14.7,8.5,6.7,0.7,160.0,110.0,1690.0,0.7,15.0,0.6,0.8,0.1,0.0,1.0,0.034999999999999996,1.0,0.7,0.15,0.6182452062754212,0.67,0.3271,F
Guinea Pig,Coconut (Raw),3.3,33.5,15.2,9.0,6.2,354.0,0.0,370.0,0.55,45.0,0.5,0.0,0.16499999999999998,0.0,1.0,0.31,0.5,0.55,0.45,0.4838240639767357,0.9,0.4014,B
Guinea Pig,Peanut Butter,25.1,50.4,20.0,6.0,9.2,588.0,30.0,7800.0,0.8,14.0,0.4,0.0,1.0,0.0,1.0,0.45999999999999996,0.8,0.8,0.14,0.4069653688123655,0.6,0.6259,B
Guinea Pig,Almonds,21.2,49.4,21.7,12.2,4.4,579.0,6.0,12100.0,0.75,15.0,0.85,0.0,1.0,0.0,1.0,0.22000000000000003,0.56,0.75,0.15,0.46135002721829077,1.0,0.5527,A
Guinea Pig,Walnuts,15.2,65.2,13.7,6.7,2.6,654.0,9080.0,38100.0,0.78,15.0,0.9,0.0,0.76,0.0,1.0,0.13,1.0,0.78,0.15,0.4468407750631845,0.67,0.6068,A
Guinea Pig,Sunflower Seeds,20.8,51.5,20.0,8.6,2.6,584.0,74.0,23100.0,0.72,35.0,0.5,0.0,1.0,0.0,1.0,0.13,1.0,0.72,0.35,0.41675774134790533,0.86,0.577,A
Guinea Pig,Flaxseed,18.3,42.2,28.9,27.3,1.5,534.0,22800.0,5900.0,0.45,0.0,0.55,0.0,0.915,0.0,1.0,0.075,1.0,0.45,0.0,0.33941752784861096,1.0,0.4319,A
Guinea Pig,Chia Seeds,16.5,30.7,42.1,34.4,0.0,486.0,17800.0,5800.0,0.5,1.0,0.7,0.0,0.825,0.0,1.0,0.0,1.0,0.5,0.01,0.41124610256961613,1.0,0.419,A
Guinea Pig,Chocolate (Dark),7.8,42.6,45.9,10.9,24.0,546.0,0.0,330.0,0.6,23.0,0.8,1.0,0.39,0.0,1.0,1.0,0.4583333333333333,0.6,0.23,0.5274725274725275,1.0,0.4748,F
Guinea Pig,Chocolate (Milk),7.6,29.7,59.4,3.4,52.0,535.0,0.0,210.0,0.55,42.0,0.65,0.8,0.38,0.0,0.902857142857143,1.0,0.2916666666666667,0.55,0.42,0.4905553188467547,0.33999999999999997,0.4639,F
Guinea Pig,Grapes,0.7,0.2,18.1,0.9,15.5,69.0,10.0,80.0,0.52,59.0,0.3,0.0,0.034999999999999996,1.0,1.0,0.775,0.2111111111111111,0.52,0.59,0.5012683916793506,0.09,0.2979,D
Guinea Pig,Raisins,3.1,0.5,79.2,3.7,59.2,299.0,5.0,30.0,0.48,64.0,0.45,0.0,0.155,1.0,0.3371428571428572,1.0,0.09166666666666667,0.48,0.64,0.4626438786187652,0.37,0.3666,F
Guinea Pig,Onion (Raw),1.1,0.1,9.3,1.7,4.2,40.0,4.0,10.0,0.45,10.0,0.08,0.5,0.05500000000000001,1.0,1.0,0.21000000000000002,0.05388888888888889,0.45,0.1,0.4087530966143683,0.16999999999999998,0.306,E
Guinea Pig,Garlic,6.4,0.5,33.1,2.1,1.0,149.0,20.0,250.0,0.5,30.0,0.25,0.5,0.32,1.0,1.0,0.05,0.5472222222222223,0.5,0.3,0.42297524633501565,0.21000000000000002,0.3329,E
Guinea Pig,Mushroom,3.1,0.3,3.3,1.0,2.0,22.0,0.0,370.0,0.6,15.0,0.3,0.0,0.155,1.0,1.0,0.1,0.5,0.6,0.15,0.3481781376518218,0.1,0.2803,C
Guinea Pig,Tomato,0.9,0.2,3.9,1.2,2.6,18.0,3.0,80.0,0.55,15.0,0.12,0.0,0.045,1.0,1.0,0.13,0.1411111111111111,0.55,0.15,0.4667221297836939,0.12,0.2957,C
Guinea Pig,Celery,0.7,0.2,3.0,1.6,1.3,14.0,8.0,80.0,0.58,15.0,0.1,0.0,0.034999999999999996,1.0,1.0,0.065,0.19111111111111112,0.58,0.15,0.502448210922787,0.16,0.2963,C
Guinea Pig,Cucumber,0.7,0.1,3.6,0.5,1.7,15.0,3.0,30.0,0.6,15.0,0.1,0.0,0.034999999999999996,1.0,1.0,0.08499999999999999,0.07166666666666666,0.6,0.15,0.5114345114345115,0.05,0.297,C
